payment_id,invoice_id,attempted_at,payment_status,amount
SPAY0000502,INV0000487,2024-06-08,succeeded,49
SPAY0000503,INV0000488,2024-07-06,failed,49
SPAY0000504,INV0000488,2024-07-08,succeeded,49
SPAY0000505,INV0000489,2024-08-08,succeeded,49
SPAY0000506,INV0000490,2024-09-08,succeeded,49
SPAY0000507,INV0000491,2024-10-08,succeeded,49
SPAY0000508,INV0000492,2024-11-08,succeeded,49
SPAY0000509,INV0000493,2024-12-08,succeeded,49
SPAY0000510,INV0000494,2025-01-08,succeeded,49
SPAY0000511,INV0000495,2025-02-08,succeeded,49
SPAY0000512,INV0000496,2025-03-08,succeeded,49
SPAY0000513,INV0000497,2025-04-08,succeeded,49
SPAY0000514,INV0000498,2025-05-06,failed,49
SPAY0000515,INV0000498,2025-05-08,succeeded,49
SPAY0000516,INV0000499,2025-06-08,succeeded,49
SPAY0000517,INV0000500,2025-07-08,succeeded,49
SPAY0000518,INV0000501,2025-08-08,succeeded,49
SPAY0000519,INV0000502,2025-09-08,succeeded,49
SPAY0000520,INV0000503,2025-10-08,succeeded,49
SPAY0000521,INV0000504,2025-11-08,succeeded,49
SPAY0000522,INV0000506,2023-09-13,succeeded,199
SPAY0000523,INV0000507,2023-10-13,succeeded,199
SPAY0000524,INV0000508,2023-11-13,succeeded,199
SPAY0000525,INV0000509,2023-12-13,succeeded,199
SPAY0000526,INV0000510,2024-01-11,failed,199
SPAY0000527,INV0000510,2024-01-13,succeeded,199
SPAY0000528,INV0000511,2024-02-13,succeeded,199
SPAY0000529,INV0000512,2024-03-13,succeeded,199
SPAY0000530,INV0000513,2024-04-13,succeeded,199
SPAY0000531,INV0000514,2024-05-13,succeeded,199
SPAY0000532,INV0000515,2024-06-13,succeeded,199
SPAY0000533,INV0000516,2024-07-13,succeeded,199
SPAY0000534,INV0000517,2024-08-13,succeeded,199
SPAY0000535,INV0000518,2024-09-13,succeeded,199
SPAY0000536,INV0000519,2024-10-13,succeeded,199
SPAY0000537,INV0000520,2024-11-13,succeeded,199
SPAY0000538,INV0000521,2024-12-13,succeeded,199
SPAY0000539,INV0000522,2025-01-13,succeeded,199
SPAY0000540,INV0000523,2025-02-13,succeeded,199
SPAY0000541,INV0000524,2025-03-13,succeeded,199
SPAY0000542,INV0000525,2025-04-13,succeeded,199
SPAY0000543,INV0000526,2025-05-13,succeeded,199
SPAY0000544,INV0000527,2025-06-13,succeeded,199
SPAY0000545,INV0000528,2025-07-13,succeeded,199
SPAY0000546,INV0000529,2024-11-13,succeeded,199
SPAY0000547,INV0000530,2024-12-13,succeeded,199
SPAY0000548,INV0000531,2025-01-13,succeeded,199
SPAY0000549,INV0000532,2025-02-13,succeeded,199
SPAY0000550,INV0000533,2025-03-13,succeeded,199
SPAY0000551,INV0000534,2025-04-13,succeeded,199
SPAY0000552,INV0000535,2025-05-13,succeeded,199
SPAY0000553,INV0000536,2025-06-13,succeeded,199
SPAY0000554,INV0000537,2025-07-13,succeeded,199
SPAY0000555,INV0000538,2025-08-11,failed,199
SPAY0000556,INV0000538,2025-08-13,succeeded,199
SPAY0000557,INV0000539,2025-09-13,succeeded,199
SPAY0000558,INV0000540,2025-10-13,succeeded,199
SPAY0000559,INV0000541,2025-11-13,succeeded,199
SPAY0000560,INV0000542,2025-12-11,failed,199
SPAY0000561,INV0000543,2025-06-17,succeeded,59
SPAY0000562,INV0000544,2025-07-15,failed,59
SPAY0000563,INV0000544,2025-07-17,succeeded,59
SPAY0000564,INV0000545,2025-08-17,succeeded,59
SPAY0000565,INV0000546,2025-09-17,succeeded,59
SPAY0000566,INV0000547,2025-10-17,succeeded,59
SPAY0000567,INV0000548,2025-11-17,succeeded,59
SPAY0000568,INV0000549,2025-12-15,failed,59
SPAY0000569,INV0000550,2025-07-06,succeeded,199
SPAY0000570,INV0000551,2025-08-06,succeeded,199
SPAY0000571,INV0000552,2025-09-06,succeeded,199
SPAY0000572,INV0000553,2025-10-04,failed,199
SPAY0000573,INV0000553,2025-10-06,succeeded,199
SPAY0000574,INV0000554,2025-11-06,succeeded,199
SPAY0000575,INV0000556,2024-04-20,succeeded,199
SPAY0000576,INV0000557,2024-05-20,succeeded,199
SPAY0000577,INV0000558,2024-06-20,succeeded,199
SPAY0000578,INV0000559,2024-07-20,succeeded,199
SPAY0000579,INV0000560,2024-08-20,succeeded,199
SPAY0000580,INV0000561,2024-09-20,succeeded,199
SPAY0000581,INV0000562,2024-10-20,succeeded,199
SPAY0000582,INV0000563,2024-11-20,succeeded,199
SPAY0000583,INV0000564,2024-12-20,succeeded,199
SPAY0000584,INV0000565,2025-01-20,succeeded,199
SPAY0000585,INV0000566,2025-02-20,succeeded,199
SPAY0000586,INV0000567,2025-03-20,succeeded,199
SPAY0000587,INV0000568,2025-04-20,succeeded,199
SPAY0000588,INV0000569,2025-05-20,succeeded,199
SPAY0000589,INV0000570,2025-06-20,succeeded,199
SPAY0000590,INV0000571,2025-07-20,succeeded,199
SPAY0000591,INV0000572,2024-02-19,succeeded,215
SPAY0000592,INV0000573,2024-03-19,succeeded,215
SPAY0000593,INV0000574,2024-04-19,succeeded,215
SPAY0000594,INV0000575,2024-05-17,failed,215
SPAY0000595,INV0000575,2024-05-19,succeeded,215
SPAY0000596,INV0000576,2024-06-17,failed,215
SPAY0000597,INV0000576,2024-06-19,succeeded,215
SPAY0000598,INV0000577,2024-07-17,failed,215
SPAY0000599,INV0000577,2024-07-19,succeeded,215
SPAY0000600,INV0000578,2024-08-19,succeeded,215
SPAY0000601,INV0000579,2024-09-19,succeeded,215
SPAY0000602,INV0000580,2024-10-19,succeeded,215
SPAY0000603,INV0000581,2024-11-19,succeeded,215
SPAY0000604,INV0000582,2024-12-19,succeeded,215
SPAY0000605,INV0000583,2025-01-19,succeeded,215
SPAY0000606,INV0000584,2025-02-19,succeeded,215
SPAY0000607,INV0000585,2025-03-19,succeeded,215
SPAY0000608,INV0000586,2025-04-19,succeeded,215
SPAY0000609,INV0000587,2025-05-19,succeeded,215
SPAY0000610,INV0000588,2025-06-19,succeeded,215
SPAY0000611,INV0000589,2025-07-19,succeeded,215
SPAY0000612,INV0000590,2025-08-19,succeeded,215
SPAY0000613,INV0000591,2025-09-17,failed,215
SPAY0000614,INV0000591,2025-09-19,succeeded,215
SPAY0000615,INV0000592,2025-10-19,succeeded,215
SPAY0000616,INV0000593,2025-11-17,failed,215
SPAY0000617,INV0000593,2025-11-19,succeeded,215
SPAY0000618,INV0000595,2024-09-16,succeeded,49
SPAY0000619,INV0000596,2024-10-14,failed,49
SPAY0000620,INV0000596,2024-10-16,succeeded,49
SPAY0000621,INV0000597,2024-11-16,succeeded,49
SPAY0000622,INV0000598,2024-12-16,succeeded,49
SPAY0000623,INV0000599,2025-01-16,succeeded,49
SPAY0000624,INV0000600,2025-02-16,succeeded,49
SPAY0000625,INV0000601,2025-03-16,succeeded,49
SPAY0000626,INV0000602,2025-04-16,succeeded,49
SPAY0000627,INV0000603,2025-05-16,succeeded,49
SPAY0000628,INV0000604,2025-06-16,succeeded,49
SPAY0000629,INV0000605,2025-07-16,succeeded,49
SPAY0000630,INV0000606,2025-08-16,succeeded,49
SPAY0000631,INV0000607,2025-09-16,succeeded,49
SPAY0000632,INV0000608,2025-10-16,succeeded,49
SPAY0000633,INV0000609,2025-11-16,succeeded,49
SPAY0000634,INV0000610,2025-12-14,failed,49
SPAY0000635,INV0000611,2023-02-12,succeeded,199
SPAY0000636,INV0000612,2023-03-12,succeeded,199
SPAY0000637,INV0000613,2023-04-10,failed,199
SPAY0000638,INV0000613,2023-04-12,succeeded,199
SPAY0000639,INV0000614,2023-05-12,succeeded,199
SPAY0000640,INV0000616,2024-06-12,succeeded,239
SPAY0000641,INV0000617,2024-07-10,failed,239
SPAY0000642,INV0000617,2024-07-12,succeeded,239
SPAY0000643,INV0000618,2024-08-12,succeeded,239
SPAY0000644,INV0000619,2024-09-10,failed,239
SPAY0000645,INV0000619,2024-09-12,succeeded,239
SPAY0000646,INV0000620,2024-10-10,failed,239
SPAY0000647,INV0000620,2024-10-12,succeeded,239
SPAY0000648,INV0000621,2024-11-10,failed,239
SPAY0000649,INV0000621,2024-11-12,succeeded,239
SPAY0000650,INV0000622,2024-12-12,succeeded,239
SPAY0000651,INV0000623,2025-01-12,succeeded,239
SPAY0000652,INV0000624,2025-02-12,succeeded,239
SPAY0000653,INV0000625,2025-03-12,succeeded,239
SPAY0000654,INV0000626,2025-04-12,succeeded,239
SPAY0000655,INV0000627,2025-05-12,succeeded,239
SPAY0000656,INV0000628,2025-06-12,succeeded,239
SPAY0000657,INV0000629,2025-07-10,failed,239
SPAY0000658,INV0000629,2025-07-12,succeeded,239
SPAY0000659,INV0000630,2025-08-12,succeeded,239
SPAY0000660,INV0000631,2025-09-12,succeeded,239
SPAY0000661,INV0000632,2025-10-12,succeeded,239
SPAY0000662,INV0000633,2025-11-12,succeeded,239
SPAY0000663,INV0000634,2025-12-10,failed,239
SPAY0000664,INV0000635,2024-02-27,succeeded,199
SPAY0000665,INV0000636,2024-03-27,succeeded,199
SPAY0000666,INV0000637,2024-04-27,succeeded,199
SPAY0000667,INV0000638,2024-05-27,succeeded,199
SPAY0000668,INV0000639,2024-06-25,failed,199
SPAY0000669,INV0000639,2024-06-27,succeeded,199
SPAY0000670,INV0000640,2024-07-27,succeeded,199
SPAY0000671,INV0000641,2024-08-27,succeeded,199
SPAY0000672,INV0000642,2024-09-25,failed,199
SPAY0000673,INV0000642,2024-09-27,succeeded,199
SPAY0000674,INV0000643,2024-10-27,succeeded,199
SPAY0000675,INV0000644,2024-11-27,succeeded,199
SPAY0000676,INV0000645,2024-12-27,succeeded,199
SPAY0000677,INV0000646,2025-01-27,succeeded,199
SPAY0000678,INV0000647,2025-02-27,succeeded,199
SPAY0000679,INV0000648,2025-03-27,succeeded,199
SPAY0000680,INV0000649,2024-12-27,succeeded,49
SPAY0000681,INV0000650,2025-01-27,succeeded,49
SPAY0000682,INV0000651,2025-02-27,succeeded,49
SPAY0000683,INV0000652,2025-03-27,succeeded,49
SPAY0000684,INV0000653,2025-04-27,succeeded,49
SPAY0000685,INV0000654,2025-05-27,succeeded,49
SPAY0000686,INV0000655,2025-06-25,failed,49
SPAY0000687,INV0000655,2025-06-27,succeeded,49
SPAY0000688,INV0000656,2025-07-27,succeeded,49
SPAY0000689,INV0000657,2025-08-27,succeeded,49
SPAY0000690,INV0000658,2025-09-27,succeeded,49
SPAY0000691,INV0000659,2025-10-27,succeeded,49
SPAY0000692,INV0000660,2025-11-27,succeeded,49
SPAY0000693,INV0000662,2024-10-18,succeeded,199
SPAY0000694,INV0000663,2024-11-18,succeeded,199
SPAY0000695,INV0000664,2024-12-18,succeeded,199
SPAY0000696,INV0000665,2025-01-16,failed,199
SPAY0000697,INV0000665,2025-01-18,succeeded,199
SPAY0000698,INV0000666,2025-02-18,succeeded,199
SPAY0000699,INV0000667,2025-03-18,succeeded,199
SPAY0000700,INV0000668,2025-04-18,succeeded,199
SPAY0000701,INV0000669,2025-05-18,succeeded,199
SPAY0000702,INV0000670,2025-06-16,failed,199
SPAY0000703,INV0000670,2025-06-18,succeeded,199
SPAY0000704,INV0000671,2025-07-16,failed,199
SPAY0000705,INV0000671,2025-07-18,succeeded,199
SPAY0000706,INV0000672,2025-08-16,failed,199
SPAY0000707,INV0000672,2025-08-18,succeeded,199
SPAY0000708,INV0000673,2025-09-18,succeeded,199
SPAY0000709,INV0000674,2025-10-18,succeeded,199
SPAY0000710,INV0000675,2025-11-18,succeeded,199
SPAY0000711,INV0000677,2023-05-03,failed,49
SPAY0000712,INV0000677,2023-05-05,succeeded,49
SPAY0000713,INV0000679,2023-07-05,succeeded,49
SPAY0000714,INV0000680,2023-08-05,succeeded,49
SPAY0000715,INV0000681,2023-09-05,succeeded,49
SPAY0000716,INV0000682,2023-10-03,failed,49
SPAY0000717,INV0000682,2023-10-05,succeeded,49
SPAY0000718,INV0000683,2023-11-05,succeeded,49
SPAY0000719,INV0000684,2023-12-05,succeeded,49
SPAY0000720,INV0000685,2024-01-03,failed,49
SPAY0000721,INV0000685,2024-01-05,succeeded,49
SPAY0000722,INV0000686,2024-02-05,succeeded,49
SPAY0000723,INV0000687,2024-03-05,succeeded,49
SPAY0000724,INV0000688,2024-04-05,succeeded,49
SPAY0000725,INV0000689,2024-05-05,succeeded,49
SPAY0000726,INV0000690,2024-06-03,failed,49
SPAY0000727,INV0000690,2024-06-05,succeeded,49
SPAY0000728,INV0000691,2024-07-05,succeeded,49
SPAY0000729,INV0000692,2024-08-05,succeeded,49
SPAY0000730,INV0000693,2024-09-05,succeeded,49
SPAY0000731,INV0000694,2024-10-05,succeeded,49
SPAY0000732,INV0000695,2024-11-05,succeeded,49
SPAY0000733,INV0000696,2024-12-05,succeeded,49
SPAY0000734,INV0000697,2025-01-05,succeeded,49
SPAY0000735,INV0000698,2025-02-05,succeeded,49
SPAY0000736,INV0000699,2025-03-05,succeeded,49
SPAY0000737,INV0000700,2025-04-05,succeeded,49
SPAY0000738,INV0000701,2025-05-05,succeeded,49
SPAY0000739,INV0000702,2025-06-05,succeeded,49
SPAY0000740,INV0000703,2025-07-05,succeeded,49
SPAY0000741,INV0000704,2025-08-05,succeeded,49
SPAY0000742,INV0000705,2025-09-03,failed,49
SPAY0000743,INV0000705,2025-09-05,succeeded,49
SPAY0000744,INV0000706,2025-10-05,succeeded,49
SPAY0000745,INV0000707,2025-11-05,succeeded,49
SPAY0000746,INV0000708,2025-12-03,failed,49
SPAY0000747,INV0000709,2025-05-29,succeeded,199
SPAY0000748,INV0000710,2025-06-29,succeeded,199
SPAY0000749,INV0000711,2025-07-27,failed,199
SPAY0000750,INV0000711,2025-07-29,succeeded,199
SPAY0000751,INV0000712,2025-08-29,succeeded,199
SPAY0000752,INV0000713,2025-09-29,succeeded,199
SPAY0000753,INV0000714,2025-10-29,succeeded,199
SPAY0000754,INV0000715,2025-11-29,succeeded,199
SPAY0000755,INV0000717,2024-11-17,succeeded,49
SPAY0000756,INV0000718,2024-12-15,failed,49
SPAY0000757,INV0000718,2024-12-17,succeeded,49
SPAY0000758,INV0000719,2025-01-17,succeeded,49
SPAY0000759,INV0000720,2025-02-17,succeeded,49
SPAY0000760,INV0000721,2025-03-17,succeeded,49
SPAY0000761,INV0000722,2025-04-17,succeeded,49
SPAY0000762,INV0000723,2025-05-15,failed,49
SPAY0000763,INV0000723,2025-05-17,succeeded,49
SPAY0000764,INV0000724,2025-06-17,succeeded,49
SPAY0000765,INV0000725,2025-07-17,succeeded,49
SPAY0000766,INV0000726,2025-08-17,succeeded,49
SPAY0000767,INV0000727,2025-09-17,succeeded,49
SPAY0000768,INV0000728,2025-10-17,succeeded,49
SPAY0000769,INV0000729,2025-11-17,succeeded,49
SPAY0000770,INV0000731,2024-06-30,succeeded,49
SPAY0000771,INV0000732,2024-07-30,succeeded,49
SPAY0000772,INV0000733,2024-08-30,succeeded,49
SPAY0000773,INV0000734,2024-09-30,succeeded,49
SPAY0000774,INV0000735,2024-10-30,succeeded,49
SPAY0000775,INV0000736,2024-11-30,succeeded,49
SPAY0000776,INV0000737,2024-12-30,succeeded,49
SPAY0000777,INV0000738,2025-01-30,succeeded,49
SPAY0000778,INV0000739,2025-03-02,succeeded,49
SPAY0000779,INV0000740,2025-03-30,succeeded,49
SPAY0000780,INV0000741,2025-04-30,succeeded,49
SPAY0000781,INV0000742,2025-05-30,succeeded,49
SPAY0000782,INV0000743,2025-06-30,succeeded,49
SPAY0000783,INV0000744,2025-07-30,succeeded,49
SPAY0000784,INV0000745,2025-08-30,succeeded,49
SPAY0000785,INV0000746,2025-09-30,succeeded,49
SPAY0000786,INV0000747,2025-10-30,succeeded,49
SPAY0000787,INV0000748,2025-11-30,succeeded,49
SPAY0000788,INV0000750,2024-05-17,succeeded,199
SPAY0000789,INV0000751,2024-06-17,succeeded,199
SPAY0000790,INV0000752,2024-07-17,succeeded,199
SPAY0000791,INV0000753,2024-08-17,succeeded,199
SPAY0000792,INV0000754,2024-09-17,succeeded,199
SPAY0000793,INV0000755,2024-10-17,succeeded,199
SPAY0000794,INV0000756,2024-11-17,succeeded,199
SPAY0000795,INV0000757,2024-12-17,succeeded,199
SPAY0000796,INV0000758,2025-01-17,succeeded,199
SPAY0000797,INV0000759,2025-02-15,failed,199
SPAY0000798,INV0000759,2025-02-17,succeeded,199
SPAY0000799,INV0000760,2025-03-17,succeeded,199
SPAY0000800,INV0000761,2025-04-17,succeeded,199
SPAY0000801,INV0000762,2025-05-17,succeeded,199
SPAY0000802,INV0000763,2025-06-17,succeeded,199
SPAY0000803,INV0000764,2025-07-17,succeeded,199
SPAY0000804,INV0000765,2025-08-17,succeeded,199
SPAY0000805,INV0000766,2025-09-15,failed,199
SPAY0000806,INV0000766,2025-09-17,succeeded,199
SPAY0000807,INV0000767,2025-10-15,failed,199
SPAY0000808,INV0000767,2025-10-17,succeeded,199
SPAY0000809,INV0000768,2025-11-17,succeeded,199
SPAY0000810,INV0000770,2024-01-11,succeeded,2499
SPAY0000811,INV0000771,2024-02-11,succeeded,2499
SPAY0000812,INV0000772,2024-03-11,succeeded,2499
SPAY0000813,INV0000773,2024-04-11,succeeded,2499
SPAY0000814,INV0000774,2024-05-11,succeeded,2499
SPAY0000815,INV0000775,2024-06-11,succeeded,2499
SPAY0000816,INV0000776,2024-07-11,succeeded,2499
SPAY0000817,INV0000777,2024-08-09,failed,2499
SPAY0000818,INV0000777,2024-08-11,succeeded,2499
SPAY0000819,INV0000778,2024-09-11,succeeded,2499
SPAY0000820,INV0000779,2024-10-09,failed,2499
SPAY0000821,INV0000779,2024-10-11,succeeded,2499
SPAY0000822,INV0000780,2024-11-11,succeeded,2499
SPAY0000823,INV0000781,2024-12-11,succeeded,2499
SPAY0000824,INV0000782,2025-01-11,succeeded,2499
SPAY0000825,INV0000783,2025-02-11,succeeded,2499
SPAY0000826,INV0000784,2025-03-11,succeeded,2499
SPAY0000827,INV0000785,2025-04-11,succeeded,2499
SPAY0000828,INV0000786,2025-05-11,succeeded,2499
SPAY0000829,INV0000787,2025-06-11,succeeded,2499
SPAY0000830,INV0000788,2025-07-11,succeeded,2499
SPAY0000831,INV0000789,2025-08-11,succeeded,2499
SPAY0000832,INV0000790,2025-09-11,succeeded,2499
SPAY0000833,INV0000791,2025-10-11,succeeded,2499
SPAY0000834,INV0000792,2025-11-11,succeeded,2499
SPAY0000835,INV0000794,2024-06-15,failed,49
SPAY0000836,INV0000794,2024-06-17,succeeded,49
SPAY0000837,INV0000795,2024-07-17,succeeded,49
SPAY0000838,INV0000796,2024-08-17,succeeded,49
SPAY0000839,INV0000797,2024-09-17,succeeded,49
SPAY0000840,INV0000798,2024-10-17,succeeded,49
SPAY0000841,INV0000799,2024-11-17,succeeded,49
SPAY0000842,INV0000800,2024-12-17,succeeded,49
SPAY0000843,INV0000801,2025-01-17,succeeded,49
SPAY0000844,INV0000802,2025-02-17,succeeded,49
SPAY0000845,INV0000803,2025-03-17,succeeded,49
SPAY0000846,INV0000804,2025-04-17,succeeded,49
SPAY0000847,INV0000805,2025-05-15,failed,49
SPAY0000848,INV0000805,2025-05-17,succeeded,49
SPAY0000849,INV0000806,2025-06-17,succeeded,49
SPAY0000850,INV0000807,2025-07-17,succeeded,49
SPAY0000851,INV0000808,2025-08-17,succeeded,49
SPAY0000852,INV0000809,2025-06-25,succeeded,49
SPAY0000853,INV0000810,2025-07-25,succeeded,49
SPAY0000854,INV0000811,2025-08-25,succeeded,49
SPAY0000855,INV0000812,2025-09-25,succeeded,49
SPAY0000856,INV0000813,2025-10-25,succeeded,49
SPAY0000857,INV0000814,2025-11-25,succeeded,49
SPAY0000858,INV0000816,2025-09-03,succeeded,49
SPAY0000859,INV0000817,2025-10-01,succeeded,49
SPAY0000860,INV0000818,2025-10-31,succeeded,49
SPAY0000861,INV0000819,2025-12-01,succeeded,49
SPAY0000862,INV0000821,2025-05-23,succeeded,59
SPAY0000863,INV0000822,2025-06-23,succeeded,59
SPAY0000864,INV0000823,2025-07-23,succeeded,59
SPAY0000865,INV0000824,2025-08-23,succeeded,59
SPAY0000866,INV0000825,2025-09-23,succeeded,59
SPAY0000867,INV0000826,2025-10-23,succeeded,59
SPAY0000868,INV0000827,2025-11-23,succeeded,59
SPAY0000869,INV0000829,2025-03-08,succeeded,49
SPAY0000870,INV0000830,2025-04-08,succeeded,49
SPAY0000871,INV0000831,2025-05-08,succeeded,49
SPAY0000872,INV0000832,2025-06-08,succeeded,49
SPAY0000873,INV0000833,2025-07-06,failed,49
SPAY0000874,INV0000833,2025-07-08,succeeded,49
SPAY0000875,INV0000834,2025-08-08,succeeded,49
SPAY0000876,INV0000835,2025-09-08,succeeded,49
SPAY0000877,INV0000836,2025-10-08,succeeded,49
SPAY0000878,INV0000837,2025-11-08,succeeded,49
SPAY0000879,INV0000839,2023-10-10,succeeded,49
SPAY0000880,INV0000840,2023-11-10,succeeded,49
SPAY0000881,INV0000841,2023-12-10,succeeded,49
SPAY0000882,INV0000842,2024-01-08,failed,49
SPAY0000883,INV0000842,2024-01-10,succeeded,49
SPAY0000884,INV0000843,2024-02-10,succeeded,49
SPAY0000885,INV0000844,2024-03-10,succeeded,49
SPAY0000886,INV0000845,2024-04-10,succeeded,49
SPAY0000887,INV0000846,2024-05-08,failed,49
SPAY0000888,INV0000846,2024-05-10,succeeded,49
SPAY0000889,INV0000847,2024-06-10,succeeded,49
SPAY0000890,INV0000848,2024-07-08,failed,49
SPAY0000891,INV0000848,2024-07-10,succeeded,49
SPAY0000892,INV0000849,2024-08-10,succeeded,49
SPAY0000893,INV0000850,2024-09-10,succeeded,49
SPAY0000894,INV0000851,2024-10-08,failed,49
SPAY0000895,INV0000851,2024-10-10,succeeded,49
SPAY0000896,INV0000852,2024-11-10,succeeded,49
SPAY0000897,INV0000853,2024-12-10,succeeded,49
SPAY0000898,INV0000854,2025-01-10,succeeded,49
SPAY0000899,INV0000855,2025-02-10,succeeded,49
SPAY0000900,INV0000856,2025-03-10,succeeded,49
SPAY0000901,INV0000857,2025-04-10,succeeded,49
SPAY0000902,INV0000858,2025-05-10,succeeded,49
SPAY0000903,INV0000859,2025-06-10,succeeded,49
SPAY0000904,INV0000860,2025-07-08,failed,49
SPAY0000905,INV0000860,2025-07-10,succeeded,49
SPAY0000906,INV0000861,2025-08-10,succeeded,49
SPAY0000907,INV0000862,2025-09-10,succeeded,49
SPAY0000908,INV0000863,2025-10-10,succeeded,49
SPAY0000909,INV0000864,2025-11-10,succeeded,49
SPAY0000910,INV0000866,2023-11-20,succeeded,799
SPAY0000911,INV0000867,2023-12-20,succeeded,799
SPAY0000912,INV0000868,2024-01-20,succeeded,799
SPAY0000913,INV0000869,2024-02-20,succeeded,799
SPAY0000914,INV0000870,2024-03-20,succeeded,799
SPAY0000915,INV0000871,2024-04-20,succeeded,799
SPAY0000916,INV0000872,2024-05-18,failed,799
SPAY0000917,INV0000872,2024-05-20,succeeded,799
SPAY0000918,INV0000874,2024-07-20,succeeded,799
SPAY0000919,INV0000875,2024-08-20,succeeded,799
SPAY0000920,INV0000876,2024-09-20,succeeded,799
SPAY0000921,INV0000877,2024-10-20,succeeded,799
SPAY0000922,INV0000878,2024-11-20,succeeded,799
SPAY0000923,INV0000879,2024-12-20,succeeded,799
SPAY0000924,INV0000880,2025-01-20,succeeded,799
SPAY0000925,INV0000881,2025-02-20,succeeded,799
SPAY0000926,INV0000882,2025-03-20,succeeded,799
SPAY0000927,INV0000883,2025-04-20,succeeded,799
SPAY0000928,INV0000884,2025-05-18,failed,799
SPAY0000929,INV0000884,2025-05-20,succeeded,799
SPAY0000930,INV0000886,2025-07-20,succeeded,799
SPAY0000931,INV0000887,2025-08-20,succeeded,799
SPAY0000932,INV0000888,2025-09-20,succeeded,799
SPAY0000933,INV0000889,2025-10-20,succeeded,799
SPAY0000934,INV0000890,2025-11-20,succeeded,799
SPAY0000935,INV0000892,2024-01-12,succeeded,799
SPAY0000936,INV0000893,2024-02-12,succeeded,799
SPAY0000937,INV0000894,2024-03-12,succeeded,799
SPAY0000938,INV0000895,2024-04-12,succeeded,799
SPAY0000939,INV0000896,2024-05-12,succeeded,799
SPAY0000940,INV0000897,2024-06-10,failed,799
SPAY0000941,INV0000897,2024-06-12,succeeded,799
SPAY0000942,INV0000898,2024-07-12,succeeded,799
SPAY0000943,INV0000899,2024-08-10,failed,799
SPAY0000944,INV0000899,2024-08-12,succeeded,799
SPAY0000945,INV0000900,2024-09-12,succeeded,799
SPAY0000946,INV0000901,2024-10-12,succeeded,799
SPAY0000947,INV0000902,2024-11-12,succeeded,799
SPAY0000948,INV0000903,2024-12-12,succeeded,799
SPAY0000949,INV0000904,2025-01-12,succeeded,799
SPAY0000950,INV0000905,2025-02-12,succeeded,799
SPAY0000951,INV0000906,2025-03-12,succeeded,799
